grid_lat,grid_lon,date,temperature,humidity,wind_speed,rainfall
31.5,75.0,2023-10-07,24.38,67.84,1.24,0.0
31.5,75.625,2023-10-07,24.57,65.71,1.13,0.0
31.5,76.25,2023-10-07,24.8,61.02,1.14,0.0
31.5,76.875,2023-10-07,20.71,63.72,1.26,0.0
32.0,73.125,2023-10-07,27.52,47.34,1.9,0.0
32.0,73.75,2023-10-07,25.63,58.73,1.5,0.0
32.0,74.375,2023-10-07,24.48,67.25,1.29,0.0
32.0,75.0,2023-10-07,24.57,68.85,1.13,0.0
32.0,75.625,2023-10-07,25.24,63.66,1.05,0.0
32.0,76.25,2023-10-07,22.31,61.01,1.19,0.0
32.0,76.875,2023-10-07,15.84,60.08,1.5,0.0
32.5,73.125,2023-10-07,25.89,55.04,1.33,0.0
32.5,73.75,2023-10-07,25.36,62.68,1.15,0.0
32.5,74.375,2023-10-07,25.54,63.33,1.13,0.0
32.5,75.0,2023-10-07,24.99,64.0,1.06,0.0
32.5,75.625,2023-10-07,22.55,63.82,1.17,0.0
32.5,76.25,2023-10-07,15.6,60.6,1.36,0.0
32.5,76.875,2023-10-07,4.79,62.38,1.44,0.0
33.0,73.125,2023-10-07,24.47,60.56,0.98,0.0
33.0,73.75,2023-10-07,26.32,54.86,1.1,0.0
33.0,74.375,2023-10-07,24.91,55.13,1.2,0.0
33.0,75.0,2023-10-07,21.9,59.46,1.32,0.0
33.0,75.625,2023-10-07,17.07,63.36,1.33,0.0
33.0,76.25,2023-10-07,8.89,61.55,1.27,0.0
33.0,76.875,2023-10-07,-0.71,69.92,1.33,0.0
29.0,73.125,2023-10-08,31.75,44.19,2.84,0.0
29.0,73.75,2023-10-08,31.25,47.41,2.56,0.0
29.0,74.375,2023-10-08,30.88,48.1,2.27,0.0
29.0,75.0,2023-10-08,30.86,46.57,1.97,0.0
29.0,75.625,2023-10-08,30.94,43.88,1.84,0.0
29.0,76.25,2023-10-08,30.07,46.76,1.81,0.0
29.0,76.875,2023-10-08,28.46,54.67,1.52,0.0
29.5,73.125,2023-10-08,31.88,40.33,2.25,0.0
29.5,73.75,2023-10-08,31.52,45.13,2.0,0.0
29.5,74.375,2023-10-08,30.82,49.37,1.65,0.0
29.5,75.0,2023-10-08,30.35,48.82,1.6,0.0
29.5,75.625,2023-10-08,29.98,46.69,1.72,0.0
29.5,76.25,2023-10-08,28.77,51.65,1.65,0.0
29.5,76.875,2023-10-08,27.32,58.87,1.34,0.0
30.0,73.125,2023-10-08,31.98,38.47,1.68,0.0
30.0,73.75,2023-10-08,31.41,44.46,1.44,0.0
30.0,74.375,2023-10-08,29.95,53.62,1.39,0.0
30.0,75.0,2023-10-08,28.73,56.92,1.54,0.0
30.0,75.625,2023-10-08,27.97,56.26,1.56,0.0
30.0,76.25,2023-10-08,27.06,58.76,1.41,0.0
30.0,76.875,2023-10-08,25.58,67.89,1.14,0.0
30.5,73.125,2023-10-08,31.54,38.88,1.05,0.0
30.5,73.75,2023-10-08,30.33,48.37,1.29,0.0
30.5,74.375,2023-10-08,28.8,56.11,1.45,0.0
30.5,75.0,2023-10-08,27.45,60.79,1.43,0.0
30.5,75.625,2023-10-08,26.64,62.77,1.31,0.0
30.5,76.25,2023-10-08,26.01,65.41,1.18,0.0
30.5,76.875,2023-10-08,24.65,68.55,1.31,0.0
31.0,73.125,2023-10-08,30.55,44.94,1.11,0.0
31.0,73.75,2023-10-08,28.86,55.24,1.3,0.0
31.0,74.375,2023-10-08,27.56,60.81,1.36,0.0
31.0,75.0,2023-10-08,26.29,66.91,1.25,0.0
31.0,75.625,2023-10-08,25.68,68.35,1.13,0.0
31.0,76.25,2023-10-08,25.76,65.61,1.12,0.0
31.0,76.875,2023-10-08,21.68,71.2,1.29,0.0
31.5,73.125,2023-10-08,29.45,51.71,1.59,0.0
31.5,73.75,2023-10-08,27.74,60.59,1.26,0.0
31.5,74.375,2023-10-08,26.35,67.71,1.17,0.0
31.5,75.0,2023-10-08,25.46,71.39,1.07,0.0
31.5,75.625,2023-10-08,25.46,68.6,1.01,0.0
31.5,76.25,2023-10-08,25.2,64.03,1.08,0.0
31.5,76.875,2023-10-08,20.83,63.59,1.22,0.0
32.0,73.125,2023-10-08,28.65,55.04,1.42,0.0
32.0,73.75,2023-10-08,26.98,64.48,1.08,0.0
32.0,74.375,2023-10-08,25.84,70.18,0.93,0.0
32.0,75.0,2023-10-08,25.52,71.27,0.79,0.0
32.0,75.625,2023-10-08,25.78,66.57,0.89,0.0
32.0,76.25,2023-10-08,22.35,63.26,1.14,0.0
32.0,76.875,2023-10-08,15.41,58.2,1.47,0.0
32.5,73.125,2023-10-08,27.41,60.0,1.13,0.0
32.5,73.75,2023-10-08,27.08,65.07,0.82,0.0
32.5,74.375,2023-10-08,26.66,65.99,0.82,0.0
32.5,75.0,2023-10-08,25.56,67.33,0.92,0.0
32.5,75.625,2023-10-08,22.69,67.1,1.11,0.0
32.5,76.25,2023-10-08,15.02,63.44,1.37,0.0
32.5,76.875,2023-10-08,3.81,64.82,1.48,0.0
33.0,73.125,2023-10-08,25.95,63.38,1.02,0.0
33.0,73.75,2023-10-08,27.63,58.1,1.02,0.0
33.0,74.375,2023-10-08,25.59,60.04,1.2,0.0
33.0,75.0,2023-10-08,22.12,64.21,1.27,0.0
33.0,75.625,2023-10-08,17.0,65.68,1.29,0.0
33.0,76.25,2023-10-08,8.14,62.0,1.38,0.0
33.0,76.875,2023-10-08,-1.48,70.38,1.39,0.0
29.0,73.125,2023-10-09,30.49,35.19,3.04,0.0
29.0,73.75,2023-10-09,30.61,41.21,2.8,0.0
29.0,74.375,2023-10-09,30.65,45.49,2.54,0.05
29.0,75.0,2023-10-09,30.81,46.02,2.28,0.26
29.0,75.625,2023-10-09,31.03,44.26,2.06,0.25
29.0,76.25,2023-10-09,30.34,48.3,1.92,0.06
29.0,76.875,2023-10-09,28.95,57.45,1.5,0.0
29.5,73.125,2023-10-09,30.03,27.81,2.32,0.0
29.5,73.75,2023-10-09,30.34,36.19,2.13,0.0
29.5,74.375,2023-10-09,30.15,45.53,1.78,0.11
29.5,75.0,2023-10-09,30.29,46.54,1.65,0.53
29.5,75.625,2023-10-09,30.3,45.55,1.69,0.53
29.5,76.25,2023-10-09,29.2,52.79,1.51,0.13
29.5,76.875,2023-10-09,27.87,61.65,1.25,0.01
30.0,73.125,2023-10-09,30.39,23.89,1.74,0.0
30.0,73.75,2023-10-09,29.97,36.07,1.53,0.0
30.0,74.375,2023-10-09,29.16,50.24,1.36,0.06
30.0,75.0,2023-10-09,28.78,53.83,1.32,0.22
30.0,75.625,2023-10-09,28.35,55.68,1.25,0.21
30.0,76.25,2023-10-09,27.52,61.21,1.08,0.06
30.0,76.875,2023-10-09,26.21,69.46,0.87,0.01
30.5,73.125,2023-10-09,30.57,32.24,1.43,0.0
30.5,73.75,2023-10-09,29.28,44.97,1.32,0.0
30.5,74.375,2023-10-09,28.25,55.67,1.3,0.0
30.5,75.0,2023-10-09,27.52,61.03,1.16,0.0
30.5,75.625,2023-10-09,26.98,64.41,0.99,0.0
30.5,76.25,2023-10-09,26.3,68.51,0.86,0.0
30.5,76.875,2023-10-09,25.11,69.82,1.0,0.0
31.0,73.125,2023-10-09,29.9,46.12,1.56,1.11
31.0,73.75,2023-10-09,28.38,56.92,1.44,1.79
31.0,74.375,2023-10-09,27.38,63.79,1.36,2.2
31.0,75.0,2023-10-09,26.54,69.74,1.16,2.65
31.0,75.625,2023-10-09,26.18,71.15,1.02,0.83
31.0,76.25,2023-10-09,26.14,69.03,0.94,0.02
31.0,76.875,2023-10-09,21.93,73.2,1.14,0.0
31.5,73.125,2023-10-09,29.06,58.38,1.6,5.34
31.5,73.75,2023-10-09,27.72,66.44,1.35,4.57
31.5,74.375,2023-10-09,26.64,73.05,1.24,5.36
31.5,75.0,2023-10-09,26.04,75.56,1.03,6.36
31.5,75.625,2023-10-09,26.1,72.35,0.98,2.23
31.5,76.25,2023-10-09,25.46,68.59,1.12,0.19
31.5,76.875,2023-10-09,20.49,66.19,1.26,0.97
32.0,73.125,2023-10-09,28.44,63.83,1.24,5.58
32.0,73.75,2023-10-09,27.2,70.56,1.11,2.68
32.0,74.375,2023-10-09,26.28,75.65,1.08,2.77
32.0,75.0,2023-10-09,25.99,76.16,0.95,4.29
32.0,75.625,2023-10-09,26.03,70.75,1.02,3.16
32.0,76.25,2023-10-09,22.03,66.68,1.22,1.95
32.0,76.875,2023-10-09,14.38,57.9,1.42,2.59
32.5,73.125,2023-10-09,27.29,66.16,0.92,3.96
32.5,73.75,2023-10-09,27.01,71.6,0.99,1.85
32.5,74.375,2023-10-09,26.76,71.69,1.04,2.62
32.5,75.0,2023-10-09,25.47,72.85,1.06,4.66
32.5,75.625,2023-10-09,22.14,71.42,1.15,6.48
32.5,76.25,2023-10-09,13.84,66.96,1.36,6.03
32.5,76.875,2023-10-09,2.45,62.51,1.62,3.68
33.0,73.125,2023-10-09,25.65,70.19,0.88,4.84
33.0,73.75,2023-10-09,26.65,69.03,1.14,7.21
33.0,74.375,2023-10-09,24.68,69.16,1.11,8.96
33.0,75.0,2023-10-09,21.12,72.34,1.13,9.99
33.0,75.625,2023-10-09,15.61,71.27,1.2,9.97
33.0,76.25,2023-10-09,6.24,67.12,1.49,8.52
33.0,76.875,2023-10-09,-3.2,70.94,2.21,5.43
29.0,73.125,2023-10-10,28.8,35.7,1.43,0.0
29.0,73.75,2023-10-10,28.61,40.31,1.42,0.02
29.0,74.375,2023-10-10,28.56,43.05,1.45,0.1
29.0,75.0,2023-10-10,28.68,44.88,1.64,0.23
29.0,75.625,2023-10-10,29.13,44.95,1.59,0.6
29.0,76.25,2023-10-10,29.13,48.29,1.33,0.57
29.0,76.875,2023-10-10,28.21,57.8,1.08,0.15
29.5,73.125,2023-10-10,28.75,28.57,1.55,0.02
29.5,73.75,2023-10-10,28.5,34.02,1.41,0.32
29.5,74.375,2023-10-10,28.11,41.42,1.11,0.97
29.5,75.0,2023-10-10,28.16,47.64,1.09,1.78
29.5,75.625,2023-10-10,28.46,51.41,1.27,3.06
29.5,76.25,2023-10-10,27.85,58.58,1.39,3.03
29.5,76.875,2023-10-10,27.05,63.53,1.21,1.15
30.0,73.125,2023-10-10,28.77,27.69,1.69,0.37
30.0,73.75,2023-10-10,27.94,37.51,1.57,1.72
30.0,74.375,2023-10-10,26.98,53.02,1.35,3.68
30.0,75.0,2023-10-10,26.57,62.83,1.46,5.72
30.0,75.625,2023-10-10,26.4,66.51,1.59,7.75
30.0,76.25,2023-10-10,26.2,67.87,1.46,7.31
30.0,76.875,2023-10-10,25.58,69.87,1.18,3.48
30.5,73.125,2023-10-10,27.92,37.85,1.75,1.89
30.5,73.75,2023-10-10,26.65,52.42,1.61,4.96
30.5,74.375,2023-10-10,25.9,65.18,1.62,8.31
30.5,75.0,2023-10-10,25.47,71.67,1.61,10.5
30.5,75.625,2023-10-10,25.4,72.32,1.47,11.63
30.5,76.25,2023-10-10,25.37,70.93,1.26,10.02
30.5,76.875,2023-10-10,24.64,68.07,1.35,5.61
31.0,73.125,2023-10-10,26.9,54.16,1.93,3.53
31.0,73.75,2023-10-10,25.85,65.46,1.7,7.61
31.0,74.375,2023-10-10,25.19,72.73,1.62,11.37
31.0,75.0,2023-10-10,24.89,75.88,1.48,12.05
31.0,75.625,2023-10-10,24.95,74.74,1.32,12.9
31.0,76.25,2023-10-10,25.21,70.18,1.37,10.49
31.0,76.875,2023-10-10,21.1,70.84,1.37,6.41
31.5,73.125,2023-10-10,27.08,61.34,2.01,1.7
31.5,73.75,2023-10-10,25.78,70.09,1.56,8.41
31.5,74.375,2023-10-10,24.96,75.77,1.35,11.81
31.5,75.0,2023-10-10,24.63,77.98,1.28,11.0
31.5,75.625,2023-10-10,24.71,75.84,1.29,12.54
31.5,76.25,2023-10-10,24.28,69.94,1.33,10.21
31.5,76.875,2023-10-10,19.19,64.9,1.31,5.77
32.0,73.125,2023-10-10,27.03,63.35,1.58,2.54
32.0,73.75,2023-10-10,25.94,69.76,1.18,11.21
32.0,74.375,2023-10-10,25.01,74.97,1.09,15.06
32.0,75.0,2023-10-10,24.66,77.13,1.09,14.21
32.0,75.625,2023-10-10,24.67,71.9,1.21,12.2
32.0,76.25,2023-10-10,20.63,65.87,1.24,8.37
32.0,76.875,2023-10-10,12.43,61.14,1.34,4.17
32.5,73.125,2023-10-10,25.56,67.69,1.32,4.2
32.5,73.75,2023-10-10,25.41,71.52,1.13,10.81
32.5,74.375,2023-10-10,25.34,71.24,0.83,14.79
32.5,75.0,2023-10-10,23.99,72.46,0.9,14.97
32.5,75.625,2023-10-10,20.5,70.1,1.14,10.03
32.5,76.25,2023-10-10,12.09,65.64,1.32,4.92
32.5,76.875,2023-10-10,0.52,70.31,1.43,3.16
33.0,73.125,2023-10-10,23.89,72.24,1.01,3.51
33.0,73.75,2023-10-10,24.86,68.16,1.08,5.07
33.0,74.375,2023-10-10,23.08,67.68,1.11,9.17
33.0,75.0,2023-10-10,19.37,70.08,1.13,11.1
33.0,75.625,2023-10-10,13.65,69.67,1.16,7.87
33.0,76.25,2023-10-10,4.09,71.85,1.29,3.43
33.0,76.875,2023-10-10,-4.92,77.31,2.02,2.13
29.0,73.125,2023-10-11,28.91,41.63,1.35,0.0
29.0,73.75,2023-10-11,28.38,44.03,1.22,0.0
29.0,74.375,2023-10-11,27.72,46.41,1.3,0.0
29.0,75.0,2023-10-11,27.28,47.42,1.45,0.0
29.0,75.625,2023-10-11,27.39,46.23,1.67,0.0
29.0,76.25,2023-10-11,27.24,47.57,1.91,0.0
29.0,76.875,2023-10-11,26.43,53.34,1.98,0.0
29.5,73.125,2023-10-11,29.0,40.97,1.09,0.0
29.5,73.75,2023-10-11,28.24,43.57,1.04,0.0
29.5,74.375,2023-10-11,27.08,48.82,1.21,0.0
29.5,75.0,2023-10-11,26.66,50.24,1.4,0.0
29.5,75.625,2023-10-11,26.7,49.37,1.64,0.0
29.5,76.25,2023-10-11,26.22,52.93,1.88,0.0
29.5,76.875,2023-10-11,25.43,58.7,2.07,0.0
30.0,73.125,2023-10-11,29.04,39.33,0.78,0.0
30.0,73.75,2023-10-11,27.82,44.36,0.88,0.0
30.0,74.375,2023-10-11,26.47,52.48,1.02,0.0
30.0,75.0,2023-10-11,25.8,56.57,1.21,0.0
30.0,75.625,2023-10-11,25.35,58.25,1.45,0.0
30.0,76.25,2023-10-11,24.85,61.8,1.77,0.0
30.0,76.875,2023-10-11,23.95,68.36,1.92,0.0
30.5,73.125,2023-10-11,28.64,40.87,0.72,0.0
30.5,73.75,2023-10-11,27.39,47.73,0.83,0.0
30.5,74.375,2023-10-11,26.24,54.21,0.94,0.0
30.5,75.0,2023-10-11,25.19,60.19,1.09,0.0
30.5,75.625,2023-10-11,24.45,64.93,1.3,0.0
30.5,76.25,2023-10-11,23.92,69.55,1.58,0.0
30.5,76.875,2023-10-11,22.85,70.94,1.78,0.0
31.0,73.125,2023-10-11,28.23,43.16,0.82,0.0
31.0,73.75,2023-10-11,26.97,50.55,0.94,0.0
31.0,74.375,2023-10-11,25.73,56.89,1.06,0.0
31.0,75.0,2023-10-11,24.53,64.4,1.16,0.0
31.0,75.625,2023-10-11,23.9,69.53,1.25,0.0
31.0,76.25,2023-10-11,23.93,68.69,1.38,0.0
31.0,76.875,2023-10-11,20.11,71.31,1.52,0.0
31.5,73.125,2023-10-11,27.93,44.41,1.0,0.0
31.5,73.75,2023-10-11,26.4,52.52,1.2,0.0
31.5,74.375,2023-10-11,24.95,60.95,1.25,0.0
31.5,75.0,2023-10-11,23.97,67.55,1.22,0.0
31.5,75.625,2023-10-11,23.76,69.18,1.16,0.0
31.5,76.25,2023-10-11,23.52,64.47,1.28,0.0
31.5,76.875,2023-10-11,18.99,62.84,1.32,0.0
32.0,73.125,2023-10-11,27.57,46.25,1.21,0.0
32.0,73.75,2023-10-11,25.94,54.84,1.36,0.0
32.0,74.375,2023-10-11,24.47,63.07,1.31,0.0
32.0,75.0,2023-10-11,23.96,66.6,1.08,0.0
32.0,75.625,2023-10-11,24.04,62.98,1.07,0.0
32.0,76.25,2023-10-11,20.53,58.45,1.27,0.0
32.0,76.875,2023-10-11,13.66,53.88,1.39,0.0
32.5,73.125,2023-10-11,26.01,51.12,1.64,0.0
32.5,73.75,2023-10-11,25.43,56.27,1.56,0.0
32.5,74.375,2023-10-11,24.76,58.55,1.0,0.0
32.5,75.0,2023-10-11,23.49,61.04,0.9,0.0
32.5,75.625,2023-10-11,20.62,58.28,1.26,0.0
32.5,76.25,2023-10-11,13.29,52.96,1.34,0.0
32.5,76.875,2023-10-11,2.53,52.68,1.4,0.0
33.0,73.125,2023-10-11,23.51,59.47,1.77,0.0
33.0,73.75,2023-10-11,25.01,52.74,1.69,0.0
33.0,74.375,2023-10-11,23.33,51.38,1.29,0.0
33.0,75.0,2023-10-11,19.41,55.36,1.29,0.0
33.0,75.625,2023-10-11,14.69,53.01,1.35,0.0
33.0,76.25,2023-10-11,6.04,50.33,1.39,0.0
33.0,76.875,2023-10-11,-3.34,57.02,1.57,0.0
29.0,73.125,2023-10-12,30.97,26.02,1.65,0.0
29.0,73.75,2023-10-12,30.22,27.07,1.47,0.0
29.0,74.375,2023-10-12,28.93,30.7,1.56,0.0
29.0,75.0,2023-10-12,27.98,33.44,1.62,0.0
29.0,75.625,2023-10-12,27.65,35.88,1.62,0.0
29.0,76.25,2023-10-12,27.13,41.53,1.55,0.0
29.0,76.875,2023-10-12,26.09,49.08,1.32,0.0
29.5,73.125,2023-10-12,30.41,24.89,1.64,0.0
29.5,73.75,2023-10-12,29.35,28.04,1.5,0.0
29.5,74.375,2023-10-12,27.62,36.32,1.51,0.0
29.5,75.0,2023-10-12,26.75,40.18,1.53,0.0
29.5,75.625,2023-10-12,26.71,41.16,1.49,0.0
29.5,76.25,2023-10-12,26.19,45.38,1.37,0.0
29.5,76.875,2023-10-12,24.98,54.47,1.35,0.0
30.0,73.125,2023-10-12,29.69,24.82,1.56,0.0
30.0,73.75,2023-10-12,28.14,32.47,1.45,0.0
30.0,74.375,2023-10-12,26.2,45.1,1.43,0.0
30.0,75.0,2023-10-12,25.44,49.96,1.36,0.0
30.0,75.625,2023-10-12,25.42,49.37,1.24,0.0
30.0,76.25,2023-10-12,24.88,53.65,1.15,0.0
30.0,76.875,2023-10-12,23.73,65.18,1.26,0.0
30.5,73.125,2023-10-12,28.49,28.77,1.28,0.0
30.5,73.75,2023-10-12,26.74,40.11,1.36,0.0
30.5,74.375,2023-10-12,25.38,49.49,1.27,0.0
30.5,75.0,2023-10-12,24.78,54.32,1.16,0.0
30.5,75.625,2023-10-12,24.66,56.08,1.0,0.0
30.5,76.25,2023-10-12,24.07,62.55,1.05,0.0
30.5,76.875,2023-10-12,22.92,67.62,1.33,0.0
31.0,73.125,2023-10-12,27.31,35.21,1.25,0.0
31.0,73.75,2023-10-12,25.65,46.95,1.26,0.0
31.0,74.375,2023-10-12,24.65,54.17,1.15,0.0
31.0,75.0,2023-10-12,24.08,60.44,1.03,0.0
31.0,75.625,2023-10-12,23.99,63.55,0.95,0.0
31.0,76.25,2023-10-12,24.01,65.2,1.11,0.0
31.0,76.875,2023-10-12,19.94,73.11,1.31,0.0
31.5,73.125,2023-10-12,26.88,38.84,1.17,0.0
31.5,73.75,2023-10-12,25.05,51.29,1.18,0.0
31.5,74.375,2023-10-12,23.85,61.56,1.11,0.0
31.5,75.0,2023-10-12,23.46,66.66,0.96,0.0
31.5,75.625,2023-10-12,23.68,67.15,1.0,0.0
31.5,76.25,2023-10-12,23.27,66.84,1.17,0.0
31.5,76.875,2023-10-12,19.1,66.12,1.25,0.0
32.0,73.125,2023-10-12,26.61,41.72,1.03,0.0
32.0,73.75,2023-10-12,24.59,55.49,1.09,0.0
32.0,74.375,2023-10-12,23.42,66.07,1.01,0.0
32.0,75.0,2023-10-12,23.37,69.41,0.86,0.0
32.0,75.625,2023-10-12,23.65,66.29,0.94,0.0
32.0,76.25,2023-10-12,20.49,63.2,1.23,0.0
32.0,76.875,2023-10-12,14.28,55.03,1.45,0.0
32.5,73.125,2023-10-12,24.78,52.43,0.98,0.0
32.5,73.75,2023-10-12,24.11,60.26,0.93,0.0
32.5,74.375,2023-10-12,23.6,65.25,1.07,0.0
32.5,75.0,2023-10-12,23.1,65.42,0.98,0.0
32.5,75.625,2023-10-12,20.69,62.12,1.18,0.0
32.5,76.25,2023-10-12,13.85,54.33,1.38,0.0
32.5,76.875,2023-10-12,3.28,52.62,1.55,0.0
33.0,73.125,2023-10-12,23.41,58.7,0.97,0.0
33.0,73.75,2023-10-12,24.42,56.19,1.19,0.0
33.0,74.375,2023-10-12,22.78,56.79,1.22,0.0
33.0,75.0,2023-10-12,19.82,58.54,1.29,0.0
33.0,75.625,2023-10-12,15.31,54.77,1.34,0.0
33.0,76.25,2023-10-12,6.98,48.69,1.51,0.0
33.0,76.875,2023-10-12,-2.2,52.35,1.42,0.0
29.0,73.125,2023-10-13,30.54,33.42,2.43,0.0
29.0,73.75,2023-10-13,29.92,35.69,2.17,0.0
29.0,74.375,2023-10-13,29.43,36.58,1.94,0.0
29.0,75.0,2023-10-13,29.2,36.84,1.77,0.0
29.0,75.625,2023-10-13,28.88,37.79,1.65,0.0
29.0,76.25,2023-10-13,28.05,40.85,1.54,0.0
29.0,76.875,2023-10-13,26.84,46.85,1.34,0.0
29.5,73.125,2023-10-13,30.28,31.21,2.14,0.0
29.5,73.75,2023-10-13,29.49,34.81,2.0,0.0
29.5,74.375,2023-10-13,28.71,39.6,1.79,0.0
29.5,75.0,2023-10-13,28.31,42.01,1.51,0.0
29.5,75.625,2023-10-13,27.75,43.57,1.54,0.0
29.5,76.25,2023-10-13,26.79,47.16,1.5,0.0
29.5,76.875,2023-10-13,25.79,52.12,1.34,0.0
30.0,73.125,2023-10-13,29.9,30.26,1.99,0.0
30.0,73.75,2023-10-13,28.69,38.32,1.82,0.0
30.0,74.375,2023-10-13,27.55,46.85,1.43,0.0
30.0,75.0,2023-10-13,26.51,52.03,1.39,0.0
30.0,75.625,2023-10-13,25.74,54.17,1.32,0.0
30.0,76.25,2023-10-13,25.06,57.31,1.29,0.0
30.0,76.875,2023-10-13,23.91,65.23,1.19,0.0
30.5,73.125,2023-10-13,29.14,33.66,1.75,0.0
30.5,73.75,2023-10-13,27.6,44.6,1.5,0.0
30.5,74.375,2023-10-13,26.29,52.14,1.37,0.0
30.5,75.0,2023-10-13,25.11,58.18,1.27,0.0
30.5,75.625,2023-10-13,24.62,60.23,1.12,0.0
30.5,76.25,2023-10-13,23.94,65.48,1.12,0.0
30.5,76.875,2023-10-13,22.71,68.92,1.25,0.0
31.0,73.125,2023-10-13,27.92,40.33,1.65,0.0
31.0,73.75,2023-10-13,26.25,50.43,1.58,0.0
31.0,74.375,2023-10-13,25.03,57.35,1.4,0.0
31.0,75.0,2023-10-13,24.14,64.29,1.14,0.0
31.0,75.625,2023-10-13,23.88,66.43,1.01,0.0
31.0,76.25,2023-10-13,23.88,66.09,1.07,0.0
31.0,76.875,2023-10-13,20.06,70.41,1.24,0.0
31.5,73.125,2023-10-13,26.77,46.25,1.91,0.0
31.5,73.75,2023-10-13,25.1,56.23,1.72,0.0
31.5,74.375,2023-10-13,23.92,65.8,1.46,0.0
31.5,75.0,2023-10-13,23.42,71.13,1.06,0.0
31.5,75.625,2023-10-13,23.76,69.23,0.99,0.0
31.5,76.25,2023-10-13,23.55,65.46,1.12,0.0
31.5,76.875,2023-10-13,19.02,65.1,1.3,0.0
32.0,73.125,2023-10-13,25.82,52.49,1.85,0.0
32.0,73.75,2023-10-13,24.31,63.12,1.61,0.0
32.0,74.375,2023-10-13,23.38,72.17,1.34,0.0
32.0,75.0,2023-10-13,23.37,74.33,1.0,0.07
32.0,75.625,2023-10-13,23.83,68.47,1.01,0.14
32.0,76.25,2023-10-13,20.49,65.77,1.19,0.06
32.0,76.875,2023-10-13,13.64,61.31,1.48,0.01
32.5,73.125,2023-10-13,24.36,60.16,1.49,0.0
32.5,73.75,2023-10-13,23.9,67.93,1.37,0.0
32.5,74.375,2023-10-13,23.97,69.93,1.17,0.02
32.5,75.0,2023-10-13,23.21,70.99,1.09,0.29
32.5,75.625,2023-10-13,20.51,67.26,1.18,0.61
32.5,76.25,2023-10-13,13.16,63.61,1.35,0.35
32.5,76.875,2023-10-13,2.43,67.29,1.53,0.06
33.0,73.125,2023-10-13,22.7,67.57,1.39,0.0
33.0,73.75,2023-10-13,24.2,62.49,1.44,0.0
33.0,74.375,2023-10-13,22.59,63.92,1.26,0.1
33.0,75.0,2023-10-13,19.48,68.82,1.34,0.51
33.0,75.625,2023-10-13,14.7,67.13,1.37,0.89
33.0,76.25,2023-10-13,6.36,61.79,1.42,0.65
33.0,76.875,2023-10-13,-2.8,71.43,1.48,0.26
29.0,73.125,2023-10-14,30.15,35.09,2.38,0.0
29.0,73.75,2023-10-14,29.65,37.44,2.16,0.0
29.0,74.375,2023-10-14,29.22,38.05,1.89,0.0
29.0,75.0,2023-10-14,29.13,36.75,1.68,0.0
29.0,75.625,2023-10-14,28.93,36.74,1.63,0.0
29.0,76.25,2023-10-14,28.27,40.96,1.67,0.0
29.0,76.875,2023-10-14,27.4,47.29,1.46,0.0
29.5,73.125,2023-10-14,30.04,33.95,2.07,0.0
29.5,73.75,2023-10-14,29.44,36.01,1.93,0.0
29.5,74.375,2023-10-14,28.82,38.66,1.71,0.0
29.5,75.0,2023-10-14,28.28,40.63,1.63,0.0
29.5,75.625,2023-10-14,27.89,42.35,1.72,0.0
29.5,76.25,2023-10-14,27.25,46.37,1.67,0.0
29.5,76.875,2023-10-14,26.57,50.6,1.47,0.0
30.0,73.125,2023-10-14,29.7,34.39,1.99,0.0
30.0,73.75,2023-10-14,28.92,37.53,1.84,0.0
30.0,74.375,2023-10-14,27.63,45.33,1.68,0.0
30.0,75.0,2023-10-14,26.63,51.41,1.73,0.0
30.0,75.625,2023-10-14,26.22,53.13,1.65,0.19
30.0,76.25,2023-10-14,25.72,55.82,1.54,0.36
30.0,76.875,2023-10-14,24.8,62.4,1.45,0.26
30.5,73.125,2023-10-14,29.09,37.47,1.98,0.08
30.5,73.75,2023-10-14,27.56,45.94,1.85,2.0
30.5,74.375,2023-10-14,26.03,55.54,1.8,5.18
30.5,75.0,2023-10-14,25.42,58.92,1.68,3.46
30.5,75.625,2023-10-14,25.14,60.89,1.48,2.2
30.5,76.25,2023-10-14,24.83,63.48,1.37,2.08
30.5,76.875,2023-10-14,23.93,64.4,1.56,1.5
31.0,73.125,2023-10-14,27.76,45.53,2.14,1.44
31.0,73.75,2023-10-14,25.7,58.2,1.92,14.15
31.0,74.375,2023-10-14,24.8,64.19,1.77,18.45
31.0,75.0,2023-10-14,24.44,67.19,1.52,12.23
31.0,75.625,2023-10-14,24.46,67.6,1.3,6.88
31.0,76.25,2023-10-14,24.75,65.46,1.3,4.88
31.0,76.875,2023-10-14,20.74,69.34,1.51,3.26
31.5,73.125,2023-10-14,25.69,59.82,2.19,13.75
31.5,73.75,2023-10-14,24.55,67.31,1.7,27.74
31.5,74.375,2023-10-14,23.97,71.79,1.5,28.39
31.5,75.0,2023-10-14,23.69,74.07,1.27,17.81
31.5,75.625,2023-10-14,24.16,70.59,1.16,10.21
31.5,76.25,2023-10-14,23.83,66.09,1.23,7.33
31.5,76.875,2023-10-14,18.91,66.24,1.38,4.75
32.0,73.125,2023-10-14,24.38,71.29,1.96,22.5
32.0,73.75,2023-10-14,23.78,74.44,1.41,33.32
32.0,74.375,2023-10-14,23.51,75.87,1.15,30.61
32.0,75.0,2023-10-14,23.78,74.11,0.98,18.31
32.0,75.625,2023-10-14,24.2,67.7,1.02,10.55
